srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,rank
English,French,25,en-fr.test,25,A2B6J1Z3IGHS18,19,41,38,68,2
English,French,26,en-fr.test,26,A2B6J1Z3IGHS18,37,67,9,21,1
English,French,27,en-fr.test,27,A2B6J1Z3IGHS18,37,67,50,8,2
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,5,17,41,70,11
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,9,21,19,41,1
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,51,9,41,70,11
English,French,25,en-fr.test,25,AL9AA2AQKJ0XP,41,70,34,64,1
English,French,26,en-fr.test,26,AL9AA2AQKJ0XP,41,70,7,19,2
English,French,27,en-fr.test,27,AL9AA2AQKJ0XP,41,70,50,8,2
English,French,25,en-fr.test,25,A1C8AW34IXCQ11,41,70,34,64,2
English,French,26,en-fr.test,26,A1C8AW34IXCQ11,41,70,7,19,1
English,French,27,en-fr.test,27,A1C8AW34IXCQ11,41,70,50,8,2
English,French,25,en-fr.test,25,A10DDXKFJGT66R,7,19,51,9,2
English,French,26,en-fr.test,26,A10DDXKFJGT66R,8,20,36,66,1
English,French,27,en-fr.test,27,A10DDXKFJGT66R,37,67,35,65,11
English,French,19,en-fr.test,19,AL9AA2AQKJ0XP,40,7,35,65,1
English,French,20,en-fr.test,20,AL9AA2AQKJ0XP,36,66,50,8,1
English,French,21,en-fr.test,21,AL9AA2AQKJ0XP,41,70,7,19,1
English,French,4,en-fr.test,4,A384F2331CH42O,39,69,34,64,2
English,French,5,en-fr.test,5,A384F2331CH42O,41,70,8,20,1
English,French,6,en-fr.test,6,A384F2331CH42O,51,9,5,17,1
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,39,69,40,7,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,33,62,5,17,1
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,9,21,38,68,11
English,French,16,en-fr.test,16,A2B6J1Z3IGHS18,39,69,40,7,1
English,French,17,en-fr.test,17,A2B6J1Z3IGHS18,33,62,5,17,1
English,French,18,en-fr.test,18,A2B6J1Z3IGHS18,9,21,38,68,2
English,French,1,en-fr.test,1,AL9AA2AQKJ0XP,5,17,35,65,1
English,French,2,en-fr.test,2,AL9AA2AQKJ0XP,39,69,37,67,2
English,French,3,en-fr.test,3,AL9AA2AQKJ0XP,33,62,19,41,1
English,French,1,en-fr.test,1,A2BWZXUR3QKPAB,40,7,9,21,11
English,French,2,en-fr.test,2,A2BWZXUR3QKPAB,13,26,50,8,2
English,French,3,en-fr.test,3,A2BWZXUR3QKPAB,7,19,51,9,11
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,19,41,7,19,2
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,5,17,19,41,1
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,50,8,33,62,11
English,French,13,en-fr.test,13,AL9AA2AQKJ0XP,39,69,8,20,1
English,French,14,en-fr.test,14,AL9AA2AQKJ0XP,8,20,37,67,2
English,French,15,en-fr.test,15,AL9AA2AQKJ0XP,19,41,50,8,2
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,39,69,51,9,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,40,7,37,67,11
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,36,66,50,8,11
English,French,16,en-fr.test,16,AL9AA2AQKJ0XP,19,41,5,17,2
English,French,17,en-fr.test,17,AL9AA2AQKJ0XP,40,7,39,69,1
English,French,18,en-fr.test,18,AL9AA2AQKJ0XP,40,7,39,69,1
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,36,66,8,20,11
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,39,69,38,68,1
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,7,19,8,20,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,38,68,51,9,11
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,13,26,35,65,1
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,37,67,34,64,11
English,French,22,en-fr.test,22,AL9AA2AQKJ0XP,40,7,8,20,1
English,French,23,en-fr.test,23,AL9AA2AQKJ0XP,37,67,9,21,1
English,French,24,en-fr.test,24,AL9AA2AQKJ0XP,39,69,5,17,2
English,French,22,en-fr.test,22,A3MI44R9R0K295,40,7,8,20,1
English,French,23,en-fr.test,23,A3MI44R9R0K295,37,67,9,21,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,39,69,5,17,11
English,French,4,en-fr.test,4,A2B6J1Z3IGHS18,41,70,39,69,1
English,French,5,en-fr.test,5,A2B6J1Z3IGHS18,50,8,39,69,2
English,French,6,en-fr.test,6,A2B6J1Z3IGHS18,7,19,41,70,1
English,French,10,en-fr.test,10,ASXCGINLWHY1O,41,70,40,7,1
English,French,11,en-fr.test,11,ASXCGINLWHY1O,37,67,35,65,1
English,French,12,en-fr.test,12,ASXCGINLWHY1O,40,7,38,68,11
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,34,64,39,69,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,40,7,38,68,11
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,33,62,37,67,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,50,8,33,62,11
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,51,9,41,70,11
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,51,9,35,65,11
English,French,13,en-fr.test,13,A384F2331CH42O,8,20,9,21,1
English,French,14,en-fr.test,14,A384F2331CH42O,19,41,8,20,2
English,French,15,en-fr.test,15,A384F2331CH42O,38,68,34,64,1
English,French,16,en-fr.test,16,A3MI44R9R0K295,35,65,38,68,11
English,French,17,en-fr.test,17,A3MI44R9R0K295,36,66,33,62,11
English,French,18,en-fr.test,18,A3MI44R9R0K295,38,68,13,26,11
English,French,7,en-fr.test,7,A2B6J1Z3IGHS18,13,26,8,20,1
English,French,8,en-fr.test,8,A2B6J1Z3IGHS18,5,17,38,68,2
English,French,9,en-fr.test,9,A2B6J1Z3IGHS18,40,7,38,68,2
English,French,7,en-fr.test,7,A2BWZXUR3QKPAB,34,64,41,70,11
English,French,8,en-fr.test,8,A2BWZXUR3QKPAB,41,70,40,7,11
English,French,9,en-fr.test,9,A2BWZXUR3QKPAB,41,70,39,69,2
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,38,68,51,9,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,38,68,7,19,2
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,7,19,19,41,1
English,French,16,en-fr.test,16,A2B6J1Z3IGHS18,38,68,51,9,2
English,French,17,en-fr.test,17,A2B6J1Z3IGHS18,38,68,7,19,1
English,French,18,en-fr.test,18,A2B6J1Z3IGHS18,7,19,19,41,1
English,French,19,en-fr.test,19,AL9AA2AQKJ0XP,9,21,50,8,11
English,French,20,en-fr.test,20,AL9AA2AQKJ0XP,8,20,38,68,2
English,French,21,en-fr.test,21,AL9AA2AQKJ0XP,35,65,41,70,2
English,French,7,en-fr.test,7,A3MI44R9R0K295,41,70,35,65,11
English,French,8,en-fr.test,8,A3MI44R9R0K295,33,62,39,69,2
English,French,9,en-fr.test,9,A3MI44R9R0K295,36,66,8,20,2
English,French,7,en-fr.test,7,A3MI44R9R0K295,34,64,37,67,2
English,French,8,en-fr.test,8,A3MI44R9R0K295,33,62,13,26,2
English,French,9,en-fr.test,9,A3MI44R9R0K295,34,64,50,8,2
English,French,22,en-fr.test,22,AL9AA2AQKJ0XP,7,19,19,41,1
English,French,23,en-fr.test,23,AL9AA2AQKJ0XP,34,64,50,8,1
English,French,24,en-fr.test,24,AL9AA2AQKJ0XP,19,41,50,8,2
English,French,22,en-fr.test,22,A2D84PVQ0W48QR,7,19,19,41,1
English,French,23,en-fr.test,23,A2D84PVQ0W48QR,34,64,50,8,1
English,French,24,en-fr.test,24,A2D84PVQ0W48QR,19,41,50,8,2
English,French,4,en-fr.test,4,A3FWALK6TSJ3YF,40,7,41,70,2
English,French,5,en-fr.test,5,A3FWALK6TSJ3YF,36,66,38,68,2
English,French,6,en-fr.test,6,A3FWALK6TSJ3YF,8,20,38,68,2
English,French,25,en-fr.test,25,A3MI44R9R0K295,33,62,38,68,11
English,French,26,en-fr.test,26,A3MI44R9R0K295,9,21,8,20,11
English,French,27,en-fr.test,27,A3MI44R9R0K295,8,20,9,21,11
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,41,70,51,9,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,40,7,51,9,1
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,36,66,35,65,2
English,French,19,en-fr.test,19,AL9AA2AQKJ0XP,41,70,51,9,2
English,French,20,en-fr.test,20,AL9AA2AQKJ0XP,40,7,51,9,2
English,French,21,en-fr.test,21,AL9AA2AQKJ0XP,36,66,35,65,2
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,5,17,13,26,11
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,41,70,34,64,2
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,37,67,50,8,2
English,French,1,en-fr.test,1,A2BWZXUR3QKPAB,13,26,38,68,11
English,French,2,en-fr.test,2,A2BWZXUR3QKPAB,7,19,35,65,1
English,French,3,en-fr.test,3,A2BWZXUR3QKPAB,8,20,19,41,1
English,French,7,en-fr.test,7,A2D84PVQ0W48QR,50,8,37,67,1
English,French,8,en-fr.test,8,A2D84PVQ0W48QR,41,70,34,64,1
English,French,9,en-fr.test,9,A2D84PVQ0W48QR,33,62,40,7,1
English,French,7,en-fr.test,7,A2B6J1Z3IGHS18,9,21,34,64,1
English,French,8,en-fr.test,8,A2B6J1Z3IGHS18,36,66,37,67,2
English,French,9,en-fr.test,9,A2B6J1Z3IGHS18,33,62,38,68,1
English,French,22,en-fr.test,22,A1C8AW34IXCQ11,39,69,37,67,11
English,French,23,en-fr.test,23,A1C8AW34IXCQ11,5,17,37,67,2
English,French,24,en-fr.test,24,A1C8AW34IXCQ11,8,20,51,9,1
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,34,64,9,21,2
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,34,64,7,19,2
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,35,65,19,41,1
English,French,10,en-fr.test,10,A384F2331CH42O,34,64,9,21,1
English,French,11,en-fr.test,11,A384F2331CH42O,34,64,7,19,2
English,French,12,en-fr.test,12,A384F2331CH42O,35,65,19,41,1
English,French,7,en-fr.test,7,AL9AA2AQKJ0XP,5,17,41,70,1
English,French,8,en-fr.test,8,AL9AA2AQKJ0XP,40,7,13,26,2
English,French,9,en-fr.test,9,AL9AA2AQKJ0XP,13,26,9,21,1
English,French,4,en-fr.test,4,A3MI44R9R0K295,38,68,5,17,2
English,French,5,en-fr.test,5,A3MI44R9R0K295,51,9,50,8,11
English,French,6,en-fr.test,6,A3MI44R9R0K295,9,21,8,20,11
English,French,10,en-fr.test,10,A3MI44R9R0K295,37,67,13,26,11
English,French,11,en-fr.test,11,A3MI44R9R0K295,36,66,34,64,11
English,French,12,en-fr.test,12,A3MI44R9R0K295,50,8,35,65,11
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,37,67,13,26,11
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,36,66,34,64,2
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,50,8,35,65,11
English,French,1,en-fr.test,1,A1C8AW34IXCQ11,38,68,7,19,1
English,French,2,en-fr.test,2,A1C8AW34IXCQ11,36,66,39,69,2
English,French,3,en-fr.test,3,A1C8AW34IXCQ11,34,64,40,7,1
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,33,62,39,69,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,34,64,39,69,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,19,41,50,8,2
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,13,26,34,64,1
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,9,21,7,19,1
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,8,20,9,21,11
English,French,22,en-fr.test,22,A3MI44R9R0K295,38,68,5,17,1
English,French,23,en-fr.test,23,A3MI44R9R0K295,41,70,19,41,1
English,French,24,en-fr.test,24,A3MI44R9R0K295,40,7,37,67,2
English,French,22,en-fr.test,22,A26O9HJZD9I5JA,38,68,5,17,11
English,French,23,en-fr.test,23,A26O9HJZD9I5JA,41,70,19,41,1
English,French,24,en-fr.test,24,A26O9HJZD9I5JA,40,7,37,67,2
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,34,64,36,66,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,13,26,50,8,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,35,65,37,67,11
English,French,1,en-fr.test,1,A2BWZXUR3QKPAB,50,8,33,62,1
English,French,2,en-fr.test,2,A2BWZXUR3QKPAB,7,19,41,70,1
English,French,3,en-fr.test,3,A2BWZXUR3QKPAB,5,17,41,70,1
English,French,1,en-fr.test,1,AL9AA2AQKJ0XP,50,8,33,62,1
English,French,2,en-fr.test,2,AL9AA2AQKJ0XP,7,19,41,70,11
English,French,3,en-fr.test,3,AL9AA2AQKJ0XP,5,17,41,70,2
English,French,1,en-fr.test,1,A3MI44R9R0K295,33,62,36,66,11
English,French,2,en-fr.test,2,A3MI44R9R0K295,37,67,9,21,11
English,French,3,en-fr.test,3,A3MI44R9R0K295,33,62,7,19,2
English,French,4,en-fr.test,4,A3MI44R9R0K295,33,62,37,67,2
English,French,5,en-fr.test,5,A3MI44R9R0K295,34,64,40,7,11
English,French,6,en-fr.test,6,A3MI44R9R0K295,50,8,34,64,1
English,French,19,en-fr.test,19,A3MI44R9R0K295,50,8,7,19,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,19,41,40,7,2
English,French,21,en-fr.test,21,A3MI44R9R0K295,33,62,5,17,11
English,French,22,en-fr.test,22,A3MI44R9R0K295,38,68,13,26,11
English,French,23,en-fr.test,23,A3MI44R9R0K295,8,20,13,26,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,33,62,51,9,1
English,French,13,en-fr.test,13,A3MI44R9R0K295,38,68,7,19,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,40,7,51,9,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,7,19,33,62,11
English,French,22,en-fr.test,22,AL9AA2AQKJ0XP,39,69,41,70,2
English,French,23,en-fr.test,23,AL9AA2AQKJ0XP,9,21,34,64,2
English,French,24,en-fr.test,24,AL9AA2AQKJ0XP,34,64,38,68,1
English,French,13,en-fr.test,13,AL9AA2AQKJ0XP,19,41,35,65,2
English,French,14,en-fr.test,14,AL9AA2AQKJ0XP,9,21,39,69,2
English,French,15,en-fr.test,15,AL9AA2AQKJ0XP,51,9,41,70,2
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,38,68,37,67,11
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,38,68,36,66,1
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,5,17,51,9,2
English,French,10,en-fr.test,10,AL9AA2AQKJ0XP,41,70,13,26,2
English,French,11,en-fr.test,11,AL9AA2AQKJ0XP,51,9,36,66,2
English,French,12,en-fr.test,12,AL9AA2AQKJ0XP,7,19,5,17,1
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,50,8,51,9,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,37,67,36,66,1
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,35,65,51,9,11
English,French,7,en-fr.test,7,A2BWZXUR3QKPAB,36,66,8,20,2
English,French,8,en-fr.test,8,A2BWZXUR3QKPAB,51,9,38,68,11
English,French,9,en-fr.test,9,A2BWZXUR3QKPAB,35,65,51,9,11
English,French,19,en-fr.test,19,A3MI44R9R0K295,40,7,8,20,1
English,French,20,en-fr.test,20,A3MI44R9R0K295,19,41,35,65,2
English,French,21,en-fr.test,21,A3MI44R9R0K295,35,65,40,7,11
English,French,16,en-fr.test,16,A3MI44R9R0K295,19,41,37,67,2
English,French,17,en-fr.test,17,A3MI44R9R0K295,13,26,34,64,1
English,French,18,en-fr.test,18,A3MI44R9R0K295,40,7,51,9,11
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,36,66,41,70,11
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,9,21,38,68,11
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,51,9,36,66,11
English,French,1,en-fr.test,1,AL9AA2AQKJ0XP,40,7,36,66,2
English,French,2,en-fr.test,2,AL9AA2AQKJ0XP,13,26,9,21,2
English,French,3,en-fr.test,3,AL9AA2AQKJ0XP,5,17,36,66,2
English,French,16,en-fr.test,16,A384F2331CH42O,35,65,51,9,2
English,French,17,en-fr.test,17,A384F2331CH42O,33,62,35,65,11
English,French,18,en-fr.test,18,A384F2331CH42O,38,68,34,64,2
English,French,16,en-fr.test,16,AL9AA2AQKJ0XP,37,67,5,17,1
English,French,17,en-fr.test,17,AL9AA2AQKJ0XP,9,21,19,41,1
English,French,18,en-fr.test,18,AL9AA2AQKJ0XP,8,20,7,19,2
English,French,10,en-fr.test,10,AL9AA2AQKJ0XP,5,17,36,66,1
English,French,11,en-fr.test,11,AL9AA2AQKJ0XP,5,17,33,62,1
English,French,12,en-fr.test,12,AL9AA2AQKJ0XP,37,67,36,66,1
English,French,10,en-fr.test,10,A9HP4GT6MCAMY,5,17,36,66,2
English,French,11,en-fr.test,11,A9HP4GT6MCAMY,5,17,33,62,1
English,French,12,en-fr.test,12,A9HP4GT6MCAMY,37,67,36,66,2
English,French,10,en-fr.test,10,AL9AA2AQKJ0XP,13,26,7,19,2
English,French,11,en-fr.test,11,AL9AA2AQKJ0XP,13,26,35,65,2
English,French,12,en-fr.test,12,AL9AA2AQKJ0XP,19,41,51,9,2
English,French,4,en-fr.test,4,A226JXGDQ4JWYF,38,68,51,9,2
English,French,5,en-fr.test,5,A226JXGDQ4JWYF,5,17,41,70,11
English,French,6,en-fr.test,6,A226JXGDQ4JWYF,40,7,34,64,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,50,8,19,41,1
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,13,26,33,62,1
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,41,70,39,69,11
English,French,13,en-fr.test,13,A3MI44R9R0K295,50,8,19,41,1
English,French,14,en-fr.test,14,A3MI44R9R0K295,13,26,33,62,1
English,French,15,en-fr.test,15,A3MI44R9R0K295,41,70,39,69,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,38,68,19,41,1
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,8,20,36,66,11
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,9,21,41,70,11
English,French,13,en-fr.test,13,AL9AA2AQKJ0XP,35,65,34,64,1
English,French,14,en-fr.test,14,AL9AA2AQKJ0XP,39,69,34,64,2
English,French,15,en-fr.test,15,AL9AA2AQKJ0XP,36,66,39,69,2
English,French,4,en-fr.test,4,A2B6J1Z3IGHS18,38,68,40,7,2
English,French,5,en-fr.test,5,A2B6J1Z3IGHS18,33,62,51,9,2
English,French,6,en-fr.test,6,A2B6J1Z3IGHS18,50,8,37,67,1
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,5,17,35,65,11
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,33,62,8,20,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,41,70,36,66,2
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,51,9,40,7,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,5,17,51,9,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,5,17,33,62,2
English,French,19,en-fr.test,19,A3MI44R9R0K295,51,9,40,7,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,5,17,51,9,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,5,17,33,62,11
English,French,1,en-fr.test,1,AL9AA2AQKJ0XP,35,65,38,68,2
English,French,2,en-fr.test,2,AL9AA2AQKJ0XP,13,26,40,7,1
English,French,3,en-fr.test,3,AL9AA2AQKJ0XP,38,68,39,69,2
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,5,17,8,20,1
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,40,7,35,65,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,34,64,38,68,11
English,French,25,en-fr.test,25,AL9AA2AQKJ0XP,40,7,7,19,2
English,French,26,en-fr.test,26,AL9AA2AQKJ0XP,8,20,9,21,1
English,French,27,en-fr.test,27,AL9AA2AQKJ0XP,40,7,19,41,1
English,French,25,en-fr.test,25,A384F2331CH42O,40,7,7,19,2
English,French,26,en-fr.test,26,A384F2331CH42O,8,20,9,21,1
English,French,27,en-fr.test,27,A384F2331CH42O,40,7,19,41,1
English,French,1,en-fr.test,1,A3MI44R9R0K295,5,17,8,20,11
English,French,2,en-fr.test,2,A3MI44R9R0K295,5,17,33,62,1
English,French,3,en-fr.test,3,A3MI44R9R0K295,35,65,40,7,1
English,French,7,en-fr.test,7,AL9AA2AQKJ0XP,5,17,37,67,2
English,French,8,en-fr.test,8,AL9AA2AQKJ0XP,9,21,19,41,1
English,French,9,en-fr.test,9,AL9AA2AQKJ0XP,5,17,36,66,2
English,French,7,en-fr.test,7,A384F2331CH42O,5,17,37,67,1
English,French,8,en-fr.test,8,A384F2331CH42O,9,21,19,41,1
English,French,9,en-fr.test,9,A384F2331CH42O,5,17,36,66,2
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,13,26,41,70,11
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,34,64,41,70,11
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,39,69,35,65,1
English,French,22,en-fr.test,22,A3MI44R9R0K295,35,65,50,8,2
English,French,23,en-fr.test,23,A3MI44R9R0K295,51,9,33,62,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,51,9,50,8,11
English,French,25,en-fr.test,25,A339RVBBEX3T6X,13,26,5,17,1
English,French,26,en-fr.test,26,A339RVBBEX3T6X,50,8,41,70,2
English,French,27,en-fr.test,27,A339RVBBEX3T6X,9,21,41,70,2
English,French,1,en-fr.test,1,A3MI44R9R0K295,38,68,51,9,1
English,French,2,en-fr.test,2,A3MI44R9R0K295,7,19,8,20,11
English,French,3,en-fr.test,3,A3MI44R9R0K295,41,70,50,8,2
English,French,4,en-fr.test,4,AL9AA2AQKJ0XP,13,26,36,66,11
English,French,5,en-fr.test,5,AL9AA2AQKJ0XP,39,69,13,26,1
English,French,6,en-fr.test,6,AL9AA2AQKJ0XP,13,26,35,65,1
English,French,4,en-fr.test,4,A1E1FBBISSOAHV,13,26,36,66,2
English,French,5,en-fr.test,5,A1E1FBBISSOAHV,39,69,13,26,1
English,French,6,en-fr.test,6,A1E1FBBISSOAHV,13,26,35,65,1
English,French,16,en-fr.test,16,A35AG28CQTZVMS,34,64,33,62,1
English,French,17,en-fr.test,17,A35AG28CQTZVMS,50,8,35,65,2
English,French,18,en-fr.test,18,A35AG28CQTZVMS,39,69,40,7,2
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,13,26,51,9,1
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,13,26,41,70,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,13,26,41,70,1
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,50,8,5,17,1
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,8,20,51,9,2
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,7,19,5,17,1
English,French,10,en-fr.test,10,A9HP4GT6MCAMY,37,67,13,26,1
English,French,11,en-fr.test,11,A9HP4GT6MCAMY,13,26,38,68,1
English,French,12,en-fr.test,12,A9HP4GT6MCAMY,33,62,5,17,1
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,41,70,36,66,2
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,38,68,8,20,1
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,50,8,35,65,11
English,French,16,en-fr.test,16,A3MI44R9R0K295,34,64,7,19,11
English,French,17,en-fr.test,17,A3MI44R9R0K295,38,68,8,20,11
English,French,18,en-fr.test,18,A3MI44R9R0K295,36,66,39,69,11
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,34,64,7,19,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,38,68,8,20,11
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,36,66,39,69,11
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,37,67,5,17,1
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,34,64,9,21,2
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,39,69,41,70,1
English,French,10,en-fr.test,10,A2D84PVQ0W48QR,37,67,5,17,1
English,French,11,en-fr.test,11,A2D84PVQ0W48QR,34,64,9,21,1
English,French,12,en-fr.test,12,A2D84PVQ0W48QR,39,69,41,70,2
English,French,16,en-fr.test,16,ASXCGINLWHY1O,5,17,38,68,1
English,French,17,en-fr.test,17,ASXCGINLWHY1O,41,70,40,7,1
English,French,18,en-fr.test,18,ASXCGINLWHY1O,41,70,19,41,1
English,French,16,en-fr.test,16,A1C8AW34IXCQ11,5,17,38,68,2
English,French,17,en-fr.test,17,A1C8AW34IXCQ11,41,70,40,7,11
English,French,18,en-fr.test,18,A1C8AW34IXCQ11,41,70,19,41,1
English,French,16,en-fr.test,16,A36V69WD0VFZ82,39,69,8,20,2
English,French,17,en-fr.test,17,A36V69WD0VFZ82,35,65,8,20,1
English,French,18,en-fr.test,18,A36V69WD0VFZ82,37,67,9,21,11
English,French,22,en-fr.test,22,A3MI44R9R0K295,38,68,50,8,11
English,French,23,en-fr.test,23,A3MI44R9R0K295,5,17,50,8,2
English,French,24,en-fr.test,24,A3MI44R9R0K295,7,19,13,26,2
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,34,64,36,66,11
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,40,7,19,41,1
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,9,21,13,26,11
English,French,19,en-fr.test,19,A3MI44R9R0K295,51,9,50,8,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,39,69,9,21,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,7,19,13,26,11
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,36,66,19,41,1
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,50,8,33,62,1
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,13,26,5,17,1
English,French,16,en-fr.test,16,AL9AA2AQKJ0XP,37,67,8,20,1
English,French,17,en-fr.test,17,AL9AA2AQKJ0XP,7,19,50,8,2
English,French,18,en-fr.test,18,AL9AA2AQKJ0XP,39,69,38,68,2
English,French,10,en-fr.test,10,AL9AA2AQKJ0XP,51,9,34,64,1
English,French,11,en-fr.test,11,AL9AA2AQKJ0XP,19,41,33,62,2
English,French,12,en-fr.test,12,AL9AA2AQKJ0XP,9,21,7,19,1
English,French,19,en-fr.test,19,A3MI44R9R0K295,51,9,38,68,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,33,62,34,64,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,34,64,19,41,1
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,7,19,5,17,11
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,7,19,37,67,2
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,35,65,34,64,11
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,39,69,50,8,2
